idx,ref_x,ref_y,road_id,section_id,lane_id,lane_width,left_drivable_width,right_drivable_width,left_boundary_x,left_boundary_y,right_boundary_x,right_boundary_y
787,82.221985,69.853691,11,0,1,3.5,4.725,1.75,82.228027,65.128695,82.219747,71.60369
788,84.221985,69.856247,11,0,1,3.5,4.725,1.75,84.228027,65.131251,84.219747,71.606245
789,86.221985,69.858803,712,0,1,3.5,4.725,1.75,86.228027,65.133807,86.219747,71.608801
790,88.221985,69.861359,712,0,1,3.5,4.725,1.75,88.228027,65.136363,88.219747,71.611357
791,90.18029,69.866425,712,0,1,3.5,4.725,1.75,90.298829,65.142912,90.136387,71.615874
792,91.841454,70.063171,712,0,1,3.5,4.725,1.75,92.829649,65.442663,91.475455,71.774471
793,93.437782,70.56311,712,0,1,3.5,4.725,1.75,95.261687,66.204327,92.762262,72.177475
794,94.914444,71.349045,712,0,1,3.5,4.725,1.75,97.511405,67.401715,93.952606,72.811019
795,96.220688,72.39399,712,0,1,3.5,4.725,1.75,99.501498,68.993709,95.005573,73.653353
796,97.296387,73.654907,712,0,1,3.5,4.725,1.75,101.171913,70.951961,95.861007,74.655999
797,98.107788,75.099602,712,0,1,3.5,4.725,1.75,102.432705,73.196782,96.505967,75.80435
798,98.624634,76.673897,712,0,1,3.5,4.725,1.75,103.235798,75.642982,96.916795,77.055717
799,98.827415,78.318398,712,0,1,3.5,1.75,1.75,103.57685,78.273908,97.077981,78.362887
800,98.818596,80.261909,712,0,1,3.5,1.75,1.75,103.568555,80.273844,97.068637,80.249975
